id,report_number,origin,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,sponsor_phone,total_unitemized,total_cycle,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,sponsor_location,vendor_location,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_first_name,candidate_office,candidate_jurisdiction,candidate_party,portion_of_amount,for_or_against,filer_id,sponsor_entity_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,funders_location,ballot_name,ballot_number,ballot_type,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state,total_this_report
2636.entity,1924,C6.3 - Identified Entities,275,CASCADE BICYCLE CLUB,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 15165,SEATTLE,WA,98115,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1924'},"{'type': 'Point', 'coordinates': [-122.30076, 47.68555]}",,6276,16095,16526,ROBEM  026,MARY HELEN ROBERTS ,ROBERTS,MARY HELEN,STATE REPRESENTATIVE,LEG DISTRICT 21 - HOUSE,DEMOCRAT,142.11,For,ROBEM  026,,,,,,,,,,,,,,,,,,
2635.entity,1924,C6.3 - Identified Entities,275,CASCADE BICYCLE CLUB,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 15165,SEATTLE,WA,98115,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1924'},"{'type': 'Point', 'coordinates': [-122.30076, 47.68555]}",,3737,16013,18514,SPRID  045,DAVID SPRING ,SPRING,DAVID,STATE REPRESENTATIVE,LEG DISTRICT 05 - HOUSE,DEMOCRAT,142.11,For,SPRID  045,,,,,,,,,,,,,,,,,,
2634.entity,1924,C6.3 - Identified Entities,275,CASCADE BICYCLE CLUB,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 15165,SEATTLE,WA,98115,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1924'},"{'type': 'Point', 'coordinates': [-122.30076, 47.68555]}",,1911,16267,12408,MCAUR  011,ROSEMARY MCAULIFFE ,MCAULIFFE,ROSEMARY,STATE SENATOR,LEG DISTRICT 01 - SENATE,DEMOCRAT,142.11,For,MCAUR  011,,,,,,,,,,,,,,,,,,
2630.entity,1923,C6.3 - Identified Entities,113,IT'S TIME FOR A CHANGE,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-20T00:00:00.000,2008,PO BOX 1909,OLYMPIA,WA,98501,,,0.00,4837984.65,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1923'},"{'type': 'Point', 'coordinates': [-122.8829, 47.013]}",,10242,16081,16754,ROSSD  029,DINO ROSSI ,ROSSI,DINO,GOVERNOR,"GOVERNOR, OFFICE OF",REPUBLICAN,5000.00,For,ROSSD  029,,,,,,,,,,,,,,,,,,
2629.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,9000,15981,19260,TERRP  292,PATRICIA TERRY ,TERRY,PATRICIA,STATE REPRESENTATIVE,LEG DISTRICT 10 - HOUSE,DEMOCRAT,856.76,For,TERRP  292,33877,,,,,,,,,,,,,,,,,
2628.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,10339,16356,10544,KNUET  274,TIMOTHY KNUE ,KNUE,TIMOTHY,STATE REPRESENTATIVE,LEG DISTRICT 10 - HOUSE,DEMOCRAT,856.77,For,KNUET  274,33877,,,,,,,,,,,,,,,,,
2627.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,7799,16469,8155,HAUGM  292,MARY MARGARET HAUGEN ,HAUGEN,MARY MARGARET,STATE SENATOR,LEG DISTRICT 10 - HOUSE,DEMOCRAT,856.76,For,HAUGM  292,33877,,,,,,,,,,,,,,,,,
2626.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,10214,16014,18492,SRAID  464,DEBORAH SRAIL ,SRAIL,DEBORAH,STATE SENATOR,LEG DISTRICT 28 - HOUSE,DEMOCRAT,856.76,For,SRAID  464,33877,,,,,,,,,,,,,,,,,
2625.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,569,16010,18568,SPRIL  033,LAWRENCE SPRINGER ,SPRINGER,LAWRENCE,STATE REPRESENTATIVE,LEG DISTRICT 45 - HOUSE,DEMOCRAT,856.76,For,SPRIL  033,33877,,,,,,,,,,,,,,,,,
2624.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,570,16516,7238,GOODR  033,ROGER GOODMAN ,GOODMAN,ROGER,STATE REPRESENTATIVE,LEG DISTRICT 45 - HOUSE,DEMOCRAT,856.76,For,GOODR  033,33877,,,,,,,,,,,,,,,,,
2623.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,26078,16053,17468,SEAQL  335,LARRY SEAQUIST ,SEAQUIST,LARRY,STATE REPRESENTATIVE,LEG DISTRICT 26 - HOUSE,DEMOCRAT,856.76,For,SEAQL  335,33877,,,,,,,,,,,,,,,,,
2622.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,10532,16788,156,ABELK  366,KIM ABEL ,ABEL,KIM,STATE REPRESENTATIVE,LEG DISTRICT 26 - HOUSE,DEMOCRAT,856.76,For,ABELK  366,33877,,,,,,,,,,,,,,,,,
2621.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,9291,16591,5277,DRISJ  223,JOHN DRISCOLL ,DRISCOLL,JOHN,STATE REPRESENTATIVE,LEG DISTRICT 26 - HOUSE,DEMOCRAT,856.76,For,DRISJ  223,33877,,,,,,,,,,,,,,,,,
2620.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,10512,16749,1049,BARLD  223,DONALD BARLOW ,BARLOW,DONALD,STATE REPRESENTATIVE,LEG DISTRICT 06 - HOUSE,DEMOCRAT,856.76,For,BARLD  223,33877,,,,,,,,,,,,,,,,,
2619.entity,1922,C6.3 - Identified Entities,155,PLANNED PARENTHOOD VOTES WASHINGTON PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 21372,SEATTLE,WA,98111,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1922'},"{'type': 'Point', 'coordinates': [-122.33653, 47.60891]}",,7955,16502,7532,GREGC  507,CHRISTINE GREGOIRE ,GREGOIRE,CHRISTINE,GOVERNOR,"GOVERNOR, OFFICE OF",DEMOCRAT,8567.62,For,GREGC  507,33877,,,,,,,,,,,,,,,,,
2618.entity,1920,C6.3 - Identified Entities,150,WA EDUCATION ASSN PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 9100,FEDERAL WAY,WA,98063,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1920'},"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,9035,16034,18054,SIMPG  042,GEOFFREY SIMPSON ,SIMPSON,GEOFFREY,STATE REPRESENTATIVE,LEG DISTRICT 47 - HOUSE,DEMOCRAT,3842.85,For,SIMPG  042,34327,,,,,,,,,,,,,,,,,
2617.entity,1920,C6.3 - Identified Entities,150,WA EDUCATION ASSN PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 9100,FEDERAL WAY,WA,98063,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1920'},"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,570,16516,7238,GOODR  033,ROGER GOODMAN ,GOODMAN,ROGER,STATE REPRESENTATIVE,LEG DISTRICT 45 - HOUSE,DEMOCRAT,3054.14,For,GOODR  033,34327,,,,,,,,,,,,,,,,,
2616.entity,1920,C6.3 - Identified Entities,150,WA EDUCATION ASSN PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 9100,FEDERAL WAY,WA,98063,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1920'},"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,10314,16293,11671,LOOME  290,ELIZABETH LOOMIS ,LOOMIS,ELIZABETH,STATE REPRESENTATIVE,LEG DISTRICT 44 - HOUSE,DEMOCRAT,2852.77,For,LOOME  290,34327,,,,,,,,,,,,,,,,,
2615.entity,1920,C6.3 - Identified Entities,150,WA EDUCATION ASSN PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 9100,FEDERAL WAY,WA,98063,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1920'},"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,10512,16749,1049,BARLD  223,DONALD BARLOW ,BARLOW,DONALD,STATE REPRESENTATIVE,LEG DISTRICT 06 - HOUSE,DEMOCRAT,2299.00,For,BARLD  223,34327,,,,,,,,,,,,,,,,,
2614.entity,1920,C6.3 - Identified Entities,150,WA EDUCATION ASSN PAC,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,PO BOX 9100,FEDERAL WAY,WA,98063,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1920'},"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,4034,16119,15967,RASMM  328,MARILYN RASMUSSEN ,RASMUSSEN,MARILYN,STATE SENATOR,LEG DISTRICT 02 - SENATE,DEMOCRAT,4732.24,For,RASMM  328,34327,,,,,,,,,,,,,,,,,
2613.entity,1919,C6.3 - Identified Entities,253,WA ST RGA PAC,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-20T00:00:00.000,2008,"1747 PENNSYLVANIA AVE. NW, SUITE 250",WASHINGTON,DC,20006,,,0.00,3119680.68,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1919'},"{'type': 'Point', 'coordinates': [-77.040951, 38.89965]}",,7955,16502,7532,GREGC  507,CHRISTINE GREGOIRE ,GREGOIRE,CHRISTINE,GOVERNOR,"GOVERNOR, OFFICE OF",DEMOCRAT,683250.00,Against,GREGC  507,,,,,,,,,,,,,,,,,,
2611.entity,1913,C6.3 - Identified Entities,274,CHARLES BEAUDETTE CHARLES,Not Required for an Independent Expenditure,Independent Expenditure,2008-10-20T00:00:00.000,2008,P.O. BOX 1824,PORT ANGELES,WA,98362,,,0.00,1050.48,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1913'},"{'type': 'Point', 'coordinates': [-123.40344, 48.10192]}",,10352,16393,9652,JENSR  363,ROBERT JENSEN ,JENSEN,ROBERT,PUBLIC UTILITY COMMISSIONER,CLALLAM COUNTY PUD #1,NON PARTISAN,75.00,For,JENSR  363,,,,,,,,,,,,,,,,,,
2610.entity,1912,C6.3 - Identified Entities,274,CHARLES BEAUDETTE CHARLES,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,P.O. BOX 1824,PORT ANGELES,WA,98362,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1912'},"{'type': 'Point', 'coordinates': [-123.40344, 48.10192]}",,10352,16393,9652,JENSR  363,ROBERT JENSEN ,JENSEN,ROBERT,PUBLIC UTILITY COMMISSIONER,CLALLAM COUNTY PUD #1,NON PARTISAN,1050.48,For,JENSR  363,,,,,,,,,,,,,,,,,,
2609.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,27234,16153,14983,PEARKJ 272,KIRK PEARSON ,PEARSON,KIRK,STATE REPRESENTATIVE,LEG DISTRICT 39 - HOUSE,REPUBLICAN,3160.40,For,PEARKJ 272,34413,,,,,,,,,,,,,,,,,
2608.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,1752,16346,10696,KRISD  291,DANIEL KRISTIANSEN ,KRISTIANSEN,DANIEL,STATE REPRESENTATIVE,LEG DISTRICT 39 - HOUSE,REPUBLICAN,3160.40,For,KRISD  291,34413,,,,,,,,,,,,,,,,,
2607.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,7843,15993,18970,STEVV  223,VALERA STEVENS ,STEVENS,VALERA,STATE SENATOR,LEG DISTRICT 39 - SENATE,REPUBLICAN,3160.41,For,STEVV  223,34413,,,,,,,,,,,,,,,,,
2606.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,6882,15885,22096,ZAREJ  685,JOSEPH ZARELLI ,ZARELLI,JOSEPH,STATE SENATOR,LEG DISTRICT 18 - SENATE,REPUBLICAN,4524.58,For,ZAREJ  685,34413,,,,,,,,,,,,,,,,,
2604.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,10280,16195,13941,NEWHD  944,DANIEL NEWHOUSE ,NEWHOUSE,DANIEL,STATE REPRESENTATIVE,LEG DISTRICT 15 - HOUSE,REPUBLICAN,9486.41,For,NEWHD  944,34413,,,,,,,,,,,,,,,,,
2603.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,673,16027,18208,SMITN  236,NORMA SMITH ,SMITH,NORMA,STATE REPRESENTATIVE,LEG DISTRICT 10 - HOUSE,REPUBLICAN,4480.18,For,SMITN  236,34413,,,,,,,,,,,,,,,,,
2602.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,26984,16756,888,BAILB  277,BARBARA BAILEY ,BAILEY,BARBARA,STATE REPRESENTATIVE,LEG DISTRICT 10 - HOUSE,REPUBLICAN,4480.19,For,BAILB  277,34413,,,,,,,,,,,,,,,,,
2601.entity,1909,C6.3 - Identified Entities,157,WASHINGTON STATE DENTAL POLITICAL ACTION COMMITTEE,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-20T00:00:00.000,2008,"1001 FOURTH AVENUE, SUITE 3800",SEATTLE,WA,98154,,,0.00,0.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1909'},"{'type': 'Point', 'coordinates': [-122.33301, 47.60608]}",,7885,16147,15303,PFLUC  027,CHERYL PFLUG ,PFLUG,CHERYL,STATE SENATOR,LEG DISTRICT 05 - SENATE,REPUBLICAN,8918.58,For,PFLUC  027,34413,,,,,,,,,,,,,,,,,
2600.entity,1908,C6.3 - Identified Entities,252,BETTER PIERCE COUNTY,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-20T00:00:00.000,2008,P.O. BOX 1913,TACOMA,WA,98401,,,0.00,59451.24,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1908'},"{'type': 'Point', 'coordinates': [-122.43646, 47.25328]}",,1082,16275,12293,MCCAP  406,PATRICE MCCARTHY ,MCCARTHY,PATRICE,COUNTY EXECUTIVE,PIERCE CO,DEMOCRAT,12819.85,For,MCCAP  406,,,,,,,,,,,,,,,,,,
2597.entity,1906,C6.3 - Identified Entities,140,CITIZENS ACTION GROUP,Not Required for an Independent Expenditure Ad,Independent Expenditure Ad,2008-10-19T00:00:00.000,2008,"14150 NE 20TH STREET, F1 #85",BELLEVUE,WA,98007,,,0.00,23851.49,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1906'},"{'type': 'Point', 'coordinates': [-122.15172, 47.62802]}",,7799,16469,8155,HAUGM  292,MARY MARGARET HAUGEN ,HAUGEN,MARY MARGARET,STATE SENATOR,ISLAND CO,DEMOCRAT,12352.17,Against,HAUGM  292,,,,,,,,,,,,,,,,,,
2598.entity,1907,C6.3 - Identified Entities,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,,,40.00,167224.50,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}",,10500,16729,1416,BERGT  105,TERRY TERESA BERGESON ,BERGESON,TERRY TERESA,SUPERINTENDENT OF PUBLIC INSTRUCTION,"PUBLIC INSTRUCTION, SUPT OF",NON PARTISAN,98883.70,Against,BERGT  105,,,,,,,,,,,,,,,,,,
2599.entity,1907,C6.3 - Identified Entities,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,,,40.00,167224.50,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}",,7982,16603,5132,DORNR  328,RANDOLPH DORN ,DORN,RANDOLPH,SUPERINTENDENT OF PUBLIC INSTRUCTION,"PUBLIC INSTRUCTION, SUPT OF",NON PARTISAN,98883.70,For,DORNR  328,,,,,,,,,,,,,,,,,,
2501.expn,1907,C6.2 - Itemized Expenditures,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,MMMOLY2006@YAHOO.COM,360 481-1733,40.00,167224.50,4705.18,BROADCAST ADVERTISING,2008-10-16T00:00:00.000,2008-10-20T00:00:00.000,KRWM-FM,2650 131ST AVE SE STE 550,BELLEVUE,WA,98006,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}","{'type': 'Point', 'coordinates': [-122.16561, 47.54466]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502.expn,1907,C6.2 - Itemized Expenditures,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,MMMOLY2006@YAHOO.COM,360 481-1733,40.00,167224.50,4944.02,BROADCAST ADVERTISING,2008-10-16T00:00:00.000,2008-10-20T00:00:00.000,KWJZ-FM,3650 131ST AVE SE STE 550,BELLEVUE,WA,98006,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}","{'type': 'Point', 'coordinates': [-122.16525, 47.57791]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503.expn,1907,C6.2 - Itemized Expenditures,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,MMMOLY2006@YAHOO.COM,360 481-1733,40.00,167224.50,2157.92,MEDIA FEE,2008-10-16T00:00:00.000,2008-10-20T00:00:00.000,MSR,1580 LINCOLN STREET STE 510,DENVER,CO,80203,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}","{'type': 'Point', 'coordinates': [-104.9857, 39.74137]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504.expn,1907,C6.2 - Itemized Expenditures,243,CITIZENS FOR WASHINGTON,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2008-10-19T00:00:00.000,2008,120 STATE AVE #259,OLYMPIA,WA,98501,MMMOLY2006@YAHOO.COM,360 481-1733,40.00,167224.50,5934.28,MEDIA FEE,2008-10-16T00:00:00.000,2008-10-20T00:00:00.000,LHHK MEDIA,4301 CONN AVE NW STE 434,WASHINGTON,DC,20008,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-1907'},"{'type': 'Point', 'coordinates': [-122.90082, 47.04603]}","{'type': 'Point', 'coordinates': [-77.063011, 38.94474]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
