id,report_number,origin,sponsor_entity_id,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,total_unitemized,total_cycle,total_this_report,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_office,candidate_jurisdiction,portion_of_amount,for_or_against,filer_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,candidate_first_name,candidate_party,vendor_location,ballot_name,ballot_number,ballot_type,sponsor_location,sponsor_phone,funders_location,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state
29683.entity,12176,C6.3 - Identified Entities,34028,213,SEATTLE FIREFIGHTERS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,517 SECOND AVE WEST,SEATTLE,WA,98119,,0.00,5990.00,1890.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12176'},35561,689084,31606,HOLLJ--786, JACQUELINE J. HOLLINGSWORTH ,JACQUELINE J. HOLLINGSWORTH,CITY COUNCIL MEMBER,CITY OF SEATTLE,315.00,For,HOLLJ--786,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.35971, 47.62377]}",,,,,,,
29684.entity,12176,C6.3 - Identified Entities,34028,213,SEATTLE FIREFIGHTERS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,517 SECOND AVE WEST,SEATTLE,WA,98119,,0.00,5990.00,1890.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12176'},35760,689294,31918,RIVEM--706, MARITZA RIVERA ,MARITZA RIVERA,CITY COUNCIL MEMBER,CITY OF SEATTLE,315.00,For,RIVEM--706,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.35971, 47.62377]}",,,,,,,
29685.entity,12176,C6.3 - Identified Entities,34028,213,SEATTLE FIREFIGHTERS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,517 SECOND AVE WEST,SEATTLE,WA,98119,,0.00,5990.00,1890.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12176'},35867,689462,32180,KETTR--291, ROBERT KETTLE ,ROBERT KETTLE,CITY COUNCIL MEMBER,CITY OF SEATTLE,315.00,For,KETTR--291,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.35971, 47.62377]}",,,,,,,
29686.entity,12176,C6.3 - Identified Entities,34028,213,SEATTLE FIREFIGHTERS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,517 SECOND AVE WEST,SEATTLE,WA,98119,,0.00,5990.00,1890.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12176'},35684,689216,31734,WOO-T--058, TANYA WOO ,TANYA WOO,CITY COUNCIL MEMBER,CITY OF SEATTLE,315.00,For,WOO-T--058,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.35971, 47.62377]}",,,,,,,
29688.entity,12177,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,27850.80,3403.40,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12177'},23892,1045180,33170,JACKD--311, DRAYTON JACKSON ,DRAYTON JACKSON,SCHOOL DIRECTOR,CENTRAL KITSAP SD 401,601.15,For,JACKD--311,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29689.entity,12177,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,27850.80,3403.40,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12177'},36949,2020632,33493,STACJ--194, JAIME STACY ,JAIME STACY,SCHOOL DIRECTOR,MEAD SD 354,594.00,For,STACJ--194,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29690.entity,12177,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,27850.80,3403.40,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12177'},35997,689715,32492,MINGN--426, NATASHA FECTEAU MINGER ,NATASHA FECTEAU MINGER,SCHOOL DIRECTOR,NORTH KITSAP SD 400,535.70,For,MINGN--426,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29691.entity,12177,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,27850.80,3403.40,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12177'},36451,1282363,33143,MILLS--038, STACY MILLS ,STACY MILLS,SCHOOL DIRECTOR,NORTH KITSAP SD 400,535.70,For,MILLS--038,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29692.entity,12177,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,27850.80,3403.40,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12177'},24220,690050,33409,SCHUT--900, TERRI SCHUMACHER ,TERRI SCHUMACHER,SCHOOL DIRECTOR,NORTH KITSAP SD 400,535.70,For,SCHUT--900,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29693.entity,12178,C6.3 - Identified Entities,35895,2081,ENERGIZE WASHINGTON ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2023-10-25T00:00:00.000,2023,19550 INTERNATIONAL BLVD SUITE 103,SEATAC,WA,98188,,0.00,15322.33,15322.33,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12178'},1671,689086,31588,LEWIA  119,ANDREW ANDREW JOSEPH LEWIS ,ANDREW JOSEPH LEWIS,CITY COUNCIL MEMBER,CITY OF SEATTLE,15322.33,For,LEWIA  119,,,,,,,,ANDREW,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.29551, 47.42707]}",,,,,,,
29694.entity,12179,C6.3 - Identified Entities,35895,2081,ENERGIZE WASHINGTON ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2023-10-25T00:00:00.000,2023,19550 INTERNATIONAL BLVD SUITE 103,SEATAC,WA,98188,,0.00,30685.55,15363.22,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12179'},1671,689086,31588,LEWIA  119,ANDREW ANDREW JOSEPH LEWIS ,ANDREW JOSEPH LEWIS,CITY COUNCIL MEMBER,CITY OF SEATTLE,15363.22,For,LEWIA  119,,,,,,,,ANDREW,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.29551, 47.42707]}",,,,,,,
29695.entity,12180,C6.3 - Identified Entities,32964,893,WASHINGTON REALTORS POLITICAL ACTION COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,504 14TH AVE SE,OLYMPIA,WA,98501,,0.00,251329.22,8372.04,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12180'},36992,2020675,33565,LOMBV--953, VICTOR LOMBARDI ,VICTOR LOMBARDI,CITY COUNCIL MEMBER,CITY OF MOSES LAKE,8372.04,For,LOMBV--953,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.89537, 47.03618]}",,,,,,,
29696.entity,12181,C6.3 - Identified Entities,32964,893,WASHINGTON REALTORS POLITICAL ACTION COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,504 14TH AVE SE,OLYMPIA,WA,98501,,0.00,259119.78,7790.56,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12181'},1820,1243860,34124,TERCN  273,NAVIR TERCERO NAVOR M ,TERCERO NAVOR M,CITY COUNCIL MEMBER,CITY OF MOUNT VERNON,3895.28,For,TERCN  273,,,,,,,,NAVIR,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.89537, 47.03618]}",,,,,,,
29697.entity,12181,C6.3 - Identified Entities,32964,893,WASHINGTON REALTORS POLITICAL ACTION COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,504 14TH AVE SE,OLYMPIA,WA,98501,,0.00,259119.78,7790.56,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12181'},1765,844295,32037,HULSM  284,MARK HULST MARK L ,HULST MARK L,CITY COUNCIL MEMBER,CITY OF MOUNT VERNON,3895.28,For,HULSM  284,,,,,,,,MARK,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.89537, 47.03618]}",,,,,,,
29698.entity,12182,C6.3 - Identified Entities,32964,893,WASHINGTON REALTORS POLITICAL ACTION COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,504 14TH AVE SE,OLYMPIA,WA,98501,,0.00,265442.14,6322.36,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12182'},35763,689304,31979,LUNDK--224, KIMBERLEY JILL LUND ,KIMBERLEY JILL LUND,MAYOR,CITY OF BELLINGHAM,6322.36,For,LUNDK--224,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.89537, 47.03618]}",,,,,,,
29699.entity,12183,C6.3 - Identified Entities,38286,2082,SEATTLE NEIGHBORS COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,PO BOX 21961,SEATTLE,WA,98111,,0.00,36000.00,36000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12183'},35561,689084,31606,HOLLJ--786,JOY HOLLINGSWORTH ,HOLLINGSWORTH,CITY COUNCIL MEMBER,CITY OF SEATTLE,36000.00,For,HOLLJ--786,,,,,,,,JOY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.33635, 47.60897]}",,,,,,,
29700.entity,12184,C6.3 - Identified Entities,34054,364,SEIU 775 QUALITY CARE COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,215 COLUMBIA ST,SEATTLE,WA,98104,,0.00,52605.48,5000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12184'},1369,689353,32044,MOORC  148,CYDNEY CYDNEY M MOORE ,CYDNEY M MOORE,CITY COUNCIL MEMBER,CITY OF BURIEN,1666.66,For,MOORC  148,,,,,,,,CYDNEY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.33293, 47.60383]}",,,,,,,
29701.entity,12184,C6.3 - Identified Entities,34054,364,SEIU 775 QUALITY CARE COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,215 COLUMBIA ST,SEATTLE,WA,98104,,0.00,52605.48,5000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12184'},35846,689434,32160,HUDSP--528, PATRICIA E HUDSON ,PATRICIA E HUDSON,CITY COUNCIL MEMBER,CITY OF BURIEN,1666.67,For,HUDSP--528,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.33293, 47.60383]}",,,,,,,
29702.entity,12184,C6.3 - Identified Entities,34054,364,SEIU 775 QUALITY CARE COMMITTEE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-25T00:00:00.000,2023,215 COLUMBIA ST,SEATTLE,WA,98104,,0.00,52605.48,5000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12184'},1063,689154,31765,MARXK  168,KRYSTAL KRYSTAL MARX ,KRYSTAL MARX,CITY COUNCIL MEMBER,CITY OF BURIEN,1666.67,For,MARXK  168,,,,,,,,KRYSTAL,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.33293, 47.60383]}",,,,,,,
29703.entity,12185,C6.3 - Identified Entities,38517,2083,EASTSIDE PROGRESS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,PO BOX 7388,BELLEVUE,WA,98008,,0.00,15580.00,15580.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12185'},1318,25600,24705,STOKJ  005,JOHN  JOHN M. STOKES , JOHN M. STOKES,CITY COUNCIL MEMBER,CITY OF BELLEVUE,7790.00,For,STOKJ  005,,,,,,,,JOHN,NON PARTISAN,,,,,,,,,,,,
29704.entity,12185,C6.3 - Identified Entities,38517,2083,EASTSIDE PROGRESS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,PO BOX 7388,BELLEVUE,WA,98008,,0.00,15580.00,15580.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12185'},1380,25611,24714,ZAHNJ  005,JANICE JANICE ZAHN ,JANICE ZAHN,CITY COUNCIL MEMBER,CITY OF BELLEVUE,7790.00,For,ZAHNJ  005,,,,,,,,JANICE,NON PARTISAN,,,,,,,,,,,,
29708.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},35781,689336,32027,GRENE--288, ELIZABETH WILMERDING GRENINGER ,ELIZABETH WILMERDING GRENINGER,CITY COUNCIL MEMBER,CITY OF SEATAC,1005.05,For,GRENE--288,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29709.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},35647,689148,31754,LOVEJ--906, JAMES LOVELL ,JAMES LOVELL,CITY COUNCIL MEMBER,CITY OF SEATAC,1005.05,For,LOVEJ--906,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29710.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},11570,689472,32144,OCOND--138, DAMIANA MERRYWEATHER O'CONNOR ,DAMIANA MERRYWEATHER O'CONNOR,CITY COUNCIL MEMBER,CITY OF SEATAC,1005.05,For,OCOND--138,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29711.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},11338,844622,32631,NEGUS--168,SENAYET SENAYET WORKNEH NEGUSSE ,SENAYET WORKNEH NEGUSSE,CITY COUNCIL MEMBER,CITY OF SEATAC,1005.05,For,NEGUS--168,,,,,,,,SENAYET,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29712.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},36366,1282278,34132,TIDHS--174, STEPHANIE TIDHOLM ,STEPHANIE TIDHOLM,SCHOOL DIRECTOR,HIGHLINE SD 401,1005.05,For,TIDHS--174,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29713.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},1369,689353,32044,MOORC  148,CYDNEY CYDNEY M MOORE ,CYDNEY M MOORE,CITY COUNCIL MEMBER,CITY OF BURIEN,1005.05,For,MOORC  148,,,,,,,,CYDNEY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
29714.entity,12189,C6.3 - Identified Entities,33771,1008,ONE AMERICA VOTES JUSTICE FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-25T00:00:00.000,2023,1225 S WELLER STREET SUITE 430,SEATTLE,WA,98144,,0.00,10759.80,7035.35,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12189'},2051,689144,31745,MOSQT  102,TERESA TERESA C MOSQUEDA ,TERESA C MOSQUEDA,COUNTY COUNCIL MEMBER,KING CO,1005.05,For,MOSQT  102,,,,,,,,TERESA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.31658, 47.59744]}",,,,,,,
21653.expn,12169,C6.2 - Itemized Expenditures,35302,2077,PEOPLE POWER SOLUTIONS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-24T00:00:00.000,2023,PO BOX 27113,SEATTLE,WA,98165,kimkhanh10@gmail.com,0.00,5950.00,5950.00,2000.00,FACEBOOK ADS,2023-10-23T00:00:00.000,2023-10-24T00:00:00.000,SEELEY MEDIA,PO BOX 3124,FEDERAL WAY,WA,98063,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12169'},,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-122.33445, 47.2985]}",,,,"{'type': 'Point', 'coordinates': [-122.29612, 47.72108]}",,,,,,,
21654.expn,12170,C6.2 - Itemized Expenditures,32956,516,EASTSIDE BUSINESS ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,330 112TH AVE NE STE 100,BELLEVUE,WA,98004,finance@bellevuechamber.org,0.00,58000.00,58000.00,58000.00,ONLINE ADVERTISING,2023-10-20T00:00:00.000,2023-10-21T00:00:00.000,LOTUS SEATTLE CORP.,221 1ST AVE W STE 400,SEATTLE,WA,98119,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12170'},,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-122.35842, 47.62051]}",,,,"{'type': 'Point', 'coordinates': [-122.19049, 47.61328]}",,,,,,,
21655.expn,12171,C6.2 - Itemized Expenditures,38360,2064,MOVE BURLINGTON FORWARD ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,PO BOX 1283,PUYALLUP,WA,98371,pgraves@axiomstrategies.com,0.00,6277.86,2092.62,2092.62,MAIL PIECE & POSTAGE,2023-10-06T00:00:00.000,2023-10-23T00:00:00.000,THE STONERIDGE GROUP LLC,960 NORTH POINT PKWY # 225,ALPHARETTA,GA,30005,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12171'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-122.31986, 47.19976]}",,,,,,,
21656.expn,12172,C6.2 - Itemized Expenditures,43153,2080,BELLEVUE PUBLIC SAFETY PARTNERSHIP ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,1100 BELLEVUE WAY NE STE 8A # 196,BELLEVUE,WA,98004,luisa.calad@gmail.com,0.00,44000.00,44000.00,44000.00,ONLINE ADVERTISING,2023-10-16T00:00:00.000,2023-10-20T00:00:00.000,LOTUS SEATTLE CORP.,221 1ST AVE W STE 400,SEATTLE,WA,98119,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12172'},,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-122.35842, 47.62051]}",,,,,,,,,,,
29663.entity,12170,C6.3 - Identified Entities,32956,516,EASTSIDE BUSINESS ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,330 112TH AVE NE STE 100,BELLEVUE,WA,98004,,0.00,58000.00,58000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12170'},35540,689064,31620,MALAM--420, MOHAMMAD MALAKOUTIAN ,MOHAMMAD MALAKOUTIAN,CITY COUNCIL MEMBER,CITY OF BELLEVUE,15000.00,For,MALAM--420,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.19049, 47.61328]}",,,,,,,
29660.entity,12169,C6.3 - Identified Entities,35302,2077,PEOPLE POWER SOLUTIONS PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-24T00:00:00.000,2023,PO BOX 27113,SEATTLE,WA,98165,,0.00,5950.00,5950.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12169'},35684,689216,31734,WOO-T--058, TANYA WOO ,TANYA WOO,CITY COUNCIL MEMBER,CITY OF SEATTLE,5950.00,For,WOO-T--058,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.29612, 47.72108]}",,,,,,,
29659.entity,12168,C6.3 - Identified Entities,34311,988,ALLIANCE FOR GUN RESPONSIBILITY VICTORY FUND ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-24T00:00:00.000,2023,PO BOX 4187,SEATTLE,WA,98194,,0.00,28657.44,28657.44,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12168'},35421,688953,31418,JOHNS--997, SUSANNA K JOHNSON ,SUSANNA K JOHNSON,COUNTY SHERIFF,SNOHOMISH CO,28657.44,For,JOHNS--997,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-122.33432, 47.59913]}",,,,,,,
29658.entity,12167,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,24447.40,9127.80,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12167'},24220,690050,33409,SCHUT--900, TERRI SCHUMACHER ,TERRI SCHUMACHER,SCHOOL DIRECTOR,NORTH KITSAP SD 400,1057.84,For,SCHUT--900,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29666.entity,12172,C6.3 - Identified Entities,43153,2080,BELLEVUE PUBLIC SAFETY PARTNERSHIP ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,1100 BELLEVUE WAY NE STE 8A # 196,BELLEVUE,WA,98004,,0.00,44000.00,44000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12172'},35507,688995,31506,CLARP--986, PAUL GERALD CLARK ,PAUL GERALD CLARK,CITY COUNCIL MEMBER,CITY OF BELLEVUE,44000.00,For,CLARP--986,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29653.entity,12167,C6.3 - Identified Entities,34135,389,STAND FOR CHILDREN WASHINGTON PAC ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Electioneering Communication,2023-10-24T00:00:00.000,2023,P.O. BOX 777,EVERETT,WA,98206,,0.00,24447.40,9127.80,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12167'},36284,1064906,33451,MITCB--472, BRITTANY MITCHELL ,BRITTANY MITCHELL,SCHOOL DIRECTOR,CENTRAL KITSAP SD 401,1609.85,For,MITCB--472,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
